Row,hsa-mir-33a,hsa-mir-9-1,hsa-mir-31,hsa-mir-369,hsa-mir-361,hsa-mir-381,hsa-mir-193b,hsa-mir-9-2,hsa-mir-99b,hsa-mir-574,hsa-mir-155,hsa-mir-2110,hsa-mir-1978,hsa-let-7a-1,hsa-mir-365-2,hsa-mir-193a,hsa-mir-511-2,hsa-mir-497,hsa-mir-627,hsa-mir-1271,hsa-mir-1275,hsa-mir-1180,hsa-mir-33b,hsa-mir-423,hsa-mir-24-1,hsa-mir-1249,hsa-mir-370,hsa-mir-103-1,hsa-mir-107,hsa-mir-214,hsa-mir-199a-1,hsa-mir-326,hsa-mir-10b,hsa-let-7e,hsa-mir-376c,hsa-mir-664,hsa-mir-191,hsa-mir-940,hsa-mir-301a,hsa-mir-378,hsa-mir-1977,hsa-mir-455,hsa-mir-330,hsa-mir-17,hsa-mir-376b,hsa-mir-616,hsa-mir-92b,hsa-mir-324,hsa-mir-663,hsa-mir-200c,hsa-mir-188,hsa-mir-433,hsa-mir-1287,hsa-mir-337,hsa-mir-589,hsa-mir-125a,hsa-mir-20b,hsa-mir-125b-1,hsa-mir-382,hsa-mir-219-1,hsa-mir-148a,hsa-mir-421,hsa-mir-127,hsa-mir-320a,hsa-mir-92a-2,hsa-mir-363,hsa-mir-96,hsa-mir-502,hsa-mir-1227,hsa-mir-579,hsa-mir-195,hsa-mir-27b,hsa-mir-429,hsa-mir-99a,hsa-mir-582,hsa-mir-452,hsa-mir-708,hsa-mir-1269,hsa-mir-197,hsa-mir-639,hsa-mir-432,hsa-mir-545,hsa-mir-136,hsa-mir-192,hsa-mir-301b,hsa-mir-1277,hsa-mir-451,hsa-mir-190,hsa-mir-663b,hsa-mir-132,hsa-mir-147b,hsa-mir-28,hsa-mir-196b,hsa-mir-485,hsa-mir-744,hsa-mir-199a-2,hsa-mir-939,hsa-mir-27a,hsa-mir-511-1,hsa-mir-93,hsa-mir-15b,hsa-mir-887,hsa-mir-30e,hsa-mir-1247,hsa-mir-19b-1,hsa-mir-24-2,hsa-mir-365-1,hsa-mir-374b,hsa-mir-598,hsa-mir-18a,hsa-mir-29b-1,hsa-mir-30c-1,hsa-mir-624,hsa-mir-495,hsa-mir-671,hsa-mir-493,hsa-mir-503,hsa-mir-412,hsa-mir-450b,hsa-mir-659,hsa-mir-409,hsa-mir-103-2,hsa-mir-652,hsa-mir-16-1,hsa-mir-139,hsa-mir-29b-2,hsa-mir-551b,hsa-mir-146a,hsa-mir-542,hsa-mir-769,hsa-mir-210,hsa-mir-181a-1,hsa-let-7f-1,hsa-mir-128-1,hsa-mir-505,hsa-mir-379,hsa-mir-149,hsa-mir-23a,hsa-mir-200a,hsa-mir-509-3,hsa-mir-148b,hsa-mir-675,hsa-mir-29c,hsa-mir-183,hsa-mir-338,hsa-mir-133a-1,hsa-mir-1306,hsa-mir-19a,hsa-mir-30c-2,hsa-mir-424,hsa-mir-331,hsa-mir-592,hsa-mir-625,hsa-mir-758,hsa-mir-1226,hsa-mir-889,hsa-let-7i,hsa-mir-1259,hsa-mir-766,hsa-mir-141,hsa-let-7a-2,hsa-mir-185,hsa-mir-26a-1,hsa-mir-552,hsa-let-7c,hsa-mir-642,hsa-mir-376a-1,hsa-mir-152,hsa-mir-217,hsa-mir-877,hsa-let-7f-2,hsa-mir-181a-2,hsa-mir-215,hsa-mir-194-1,hsa-mir-134,hsa-mir-182,hsa-let-7a-3,hsa-mir-339,hsa-mir-362,hsa-mir-450a-1,hsa-mir-509-2,hsa-mir-590,hsa-mir-942,hsa-let-7d,hsa-mir-142,hsa-mir-328,hsa-mir-100,hsa-mir-653,hsa-mir-628,hsa-mir-1-2,hsa-mir-18b,hsa-let-7b,hsa-mir-30b,hsa-mir-550-2,hsa-let-7g,hsa-mir-508,hsa-mir-494,hsa-mir-126,hsa-mir-1976,hsa-mir-320b-2
TCGA.AA.3675.01A,0.012683,-0.395747,-0.21798,0.473595,-0.043351,2.88786,0.361381,-0.391355,-0.068188,-0.226979,-0.857895,0.19521,-0.210096,3.156013,-0.116084,0.758368,-1.191806,-0.982057,-0.462382,0.57804,1.894775,0.044619,0.339309,-0.222045,-0.873697,2.317079,2.255417,0.361391,1.712438,0.042546,1.077244,-0.324301,0.932217,-0.06552,-0.339961,1.523836,0.018317,0.763224,-0.533547,-0.870558,0.863891,0.124972,0.16739,-0.289443,0.868833,1.290887,1.434612,0.193357,-0.112031,0.389848,-0.12905,0.937592,0.532689,-0.050155,0.941545,-0.431543,-0.30026,0.298889,2.536624,-0.393873,-1.352398,-0.644232,1.395478,-0.648507,-0.185664,-0.78815,-0.823907,-0.32871,1.500348,-1.138896,-1.127036,0.869352,-0.034532,0.363274,-0.437031,-0.330927,-0.179986,-0.432001,-0.054129,3.163892,-0.157982,-0.017267,-0.295732,1.067532,-0.307966,-1.239269,-0.308997,-0.096575,-0.357147,0.065025,-0.577989,-0.032506,0.545186,0.667958,1.588518,1.081025,-0.353308,1.141343,-0.200107,-0.530609,0.446292,-0.711032,0.387994,-0.372368,-0.643344,-0.078733,-0.259294,-0.568028,-1.122973,-0.91617,-0.951407,4.098447,0.994073,-0.391608,-0.235421,0.918883,-0.099927,1.730279,0.110834,2.502224,1.27731,-0.148969,-0.258466,0.371077,0.063086,-0.854208,-0.631779,0.576726,-0.312462,-0.319668,-0.214349,2.861271,0.390652,0.369157,-0.154247,1.38686,-0.025353,2.596434,2.589952,-0.081766,-0.06244,-0.27066,-0.344651,-0.585854,-0.68868,-0.470027,0.581815,-0.789686,-0.30391,0.77865,0.706007,0.575088,-0.242004,0.867367,-0.123229,0.771612,-0.291822,0.427372,-0.571568,0.142208,3.11924,0.676354,-0.596981,-0.279621,0.871793,-0.530023,-0.500944,0.797723,-0.24171,0.289924,0.472856,4.781051,-0.55787,0.959931,1.556334,-0.752407,3.172845,-0.294195,-0.172761,-0.19148,-0.129609,-1.216907,-0.3432,0.194023,-0.791076,0.709196,0.472337,-0.396608,-0.618385,-0.690106,-0.285163,3.518544,-0.645069,-0.673341,1.648026,-0.113557,-0.93299,-0.647909,-0.52547,-0.376304
TCGA.AA.3681.01A,-0.074321,-0.174655,0.491954,-0.808046,0.597402,-0.425432,0.359083,-0.189849,-0.324894,0.381644,-0.121577,-0.579153,-0.489118,0.297039,-0.774762,-0.973883,0.119072,0.367954,0.38555,-0.506507,-0.06892,-0.431276,0.508828,0.29609,0.594814,1.022204,-0.192528,-0.465103,0.551473,-0.145967,-0.91626,-0.040531,-0.647142,-0.289476,-0.054696,-0.661156,-0.110404,0.617733,-0.543622,0.29688,-0.472842,-0.442937,-0.300548,0.254953,0.213218,-0.391975,0.241469,-0.050112,-0.054078,0.036034,0.052261,0.204742,-0.667496,-0.528109,0.485891,-0.794461,-0.225088,-0.71132,-0.131321,1.055135,1.449095,-0.896616,-0.655296,-0.602819,0.759992,-0.672375,0.53175,-0.247996,0.482089,1.748877,0.422738,-0.431565,-0.333629,-0.906099,-0.172277,0.108605,-0.514213,-0.354972,0.344247,-0.46058,0.024061,-0.450706,-0.652996,0.809019,-0.848225,-0.258479,-0.271076,0.1009,-0.279658,-0.321682,1.318883,-0.288853,-0.418974,-0.248404,-0.202036,-0.960898,-0.117499,-0.416732,0.019655,-0.085769,0.280975,-1.437028,-0.189241,0.940434,1.363851,-0.553346,-0.858596,-0.152592,-0.513902,-0.162837,-0.240885,-0.677191,0.153413,-0.781157,0.189168,-0.040867,-0.570261,-0.403495,-0.787729,-1.10259,-0.586464,-0.593708,0.791236,1.314146,-0.266196,-0.307911,0.748033,1.695279,-0.94923,-0.853961,1.523275,-0.107051,0.557505,-0.226099,0.545959,-0.455433,-0.380527,-0.935073,0.264202,-0.11133,0.254862,0.402654,0.158367,0.034045,-0.384099,-0.327572,1.69511,-0.64821,-0.219347,-0.747151,1.004257,-0.287711,0.288865,-0.713964,-0.722476,-0.658411,0.268757,-0.427608,0.924114,0.160569,0.353006,-0.127624,0.687188,0.555934,-0.82424,1.213035,-0.95732,-0.778328,-0.718825,-0.121058,-0.36235,-0.323477,0.097733,0.037952,-0.420898,0.220074,0.290852,0.165457,-0.384402,-0.775028,-0.112807,-0.341692,-0.170109,-0.154008,0.257875,-0.241338,-0.783859,-0.358663,-0.063121,-0.634039,-0.795527,0.368695,0.087184,1.019413,0.795431,-0.116254,-0.472083,-0.138438,1.635732,-0.522801
TCGA.AA.3693.01A,-0.37543,0.101188,-0.465712,-0.648481,0.98828,-1.453971,1.907787,0.085905,1.934751,-0.357947,-0.573635,-0.221386,0.120885,0.902443,0.643142,1.8048,-0.387239,1.584268,-0.029265,1.957534,0.254556,-0.730193,-0.644133,0.934198,0.482874,-0.695836,-0.690378,-0.466869,-0.922288,-0.133399,-0.137645,-0.401967,-0.903804,0.43873,-0.64001,1.17873,2.067411,-0.815121,-0.878103,1.868485,0.008571,-0.477117,-0.733048,1.640762,-0.460336,0.493079,-0.664184,-0.310523,0.088299,1.254434,-0.138059,-0.109276,-0.358181,-0.712707,-0.031257,2.4142,0.629598,2.850346,-0.781919,-0.187703,1.009808,-0.778041,-0.74016,3.584318,2.127009,2.185809,-0.057583,-0.323572,-0.157494,0.349925,0.940154,-0.278308,-0.609503,1.740919,-0.787651,-0.238136,-0.38556,0.442087,1.105427,-0.406903,-0.631263,-0.636431,-0.949601,0.142964,-0.808429,-0.516903,-0.695924,-1.583864,0.013819,-0.800841,-1.11489,1.31556,3.033494,-0.457771,-0.639928,-0.22141,-0.440193,-0.16003,-0.596321,-0.007172,1.251902,0.218497,0.699836,-0.087244,1.079131,0.963247,0.413155,-0.485259,-0.082669,-0.630713,-0.035706,0.139302,0.296649,-0.911625,0.081845,-0.566788,-0.578945,-0.720785,-1.042304,0.425467,-0.738218,-0.74894,-0.192228,1.704282,3.936413,0.017153,-0.0258,-0.635863,-1.224891,0.066674,-0.615112,-0.814562,-0.847045,-0.48048,-0.570331,-1.224604,0.431894,1.570024,-0.210722,-0.084242,0.742141,-0.417156,-0.685117,-0.796387,0.473552,7.00155,0.116817,-0.742456,1.182389,-1.023684,-0.52439,0.14689,-1.116471,-0.652402,0.029095,-1.048184,-0.299696,0.633725,1.591058,-0.768062,0.93313,-1.210633,0.200751,0.273409,1.628678,1.291494,-0.124762,0.214825,1.946098,-0.543285,-0.909949,-0.888707,-0.769786,-0.645946,-0.746645,-0.729952,0.881405,1.057664,1.667,-0.747609,-0.096885,-0.632221,1.790334,0.721103,-1.131178,2.03235,0.825223,-0.315859,-0.845445,2.580069,-0.518687,0.509241,-0.407572,1.374174,3.426971,-0.097802,-0.593525,0.047968,-0.264301,2.381158
TCGA.AA.3695.01A,0.105341,-0.394265,-0.524903,0.114062,-0.629711,1.341985,0.052508,-0.418,-0.226755,-0.43248,-0.885982,0.102783,0.672034,-0.533243,-0.571103,-0.848637,-0.207511,-0.159077,-0.428855,1.426715,-0.264688,-0.624085,-0.428429,0.737669,-0.119451,-0.490636,2.361501,-1.348359,-1.580832,0.814152,1.306081,0.148056,0.961455,-0.525164,0.062323,-0.619249,-0.216453,1.33291,3.19358,-0.735694,-0.147148,0.649201,-0.042041,-0.077052,-0.452685,-0.46666,-0.952629,1.115966,0.492445,-0.615521,1.585331,1.026421,0.843569,0.809768,-0.689719,-0.574926,-0.31566,0.308621,1.409465,-0.073601,-0.974758,0.773179,1.690607,0.102961,-0.055733,-0.546559,-0.615363,0.062537,1.312926,0.812604,0.509747,0.938035,0.05936,0.975536,-0.046396,0.096878,-0.137757,0.502105,-0.88291,0.181157,1.208358,-1.155582,0.423642,-0.139197,1.338752,-0.686937,0.0556,-1.098587,0.079232,0.674548,-0.427111,0.57911,0.14702,-0.446367,0.585269,1.348682,0.037183,0.560631,-0.318263,0.025655,-0.831331,0.588315,-1.685947,-0.497806,1.50454,0.073846,-0.506126,-0.574543,-0.954707,0.714621,-0.546356,0.928666,1.86586,0.40287,-0.360214,0.621691,-0.267481,-0.481481,0.080131,-1.762853,0.997578,1.10057,0.556618,-1.254847,0.202607,-0.58081,0.722988,-0.871602,0.78305,0.385459,-0.297571,0.287245,0.654373,0.240683,0.125922,1.812821,-0.038685,-0.45455,-0.279458,-0.140353,-0.160657,-0.196701,-0.625938,1.243374,-1.013829,0.46316,-0.745765,-0.713542,-1.14744,1.397271,1.535762,0.056046,-0.125427,0.589301,0.531333,0.505882,-0.882088,0.956309,0.534625,-0.436662,-0.449491,-0.81435,-0.658216,1.085626,0.446982,-0.566658,-0.320734,1.330212,0.437052,-0.287567,-0.637531,1.254276,-0.598275,-0.279231,1.499894,0.756817,-0.421089,0.054903,-0.404307,1.321299,-0.125117,-0.838744,-0.177515,-0.023536,-1.037561,0.571681,0.006024,-0.345126,-0.844926,-0.098618,2.584622,-0.264803,0.098573,0.729535,-0.301114,-0.113432,-0.41387,-0.166448,-0.233402,0.280999
TCGA.AA.3696.01A,-0.751177,-0.249949,-0.433643,-0.483965,1.473687,0.587252,-0.608193,-0.239994,3.594241,-0.165371,-1.217312,0.721831,0.241762,2.01279,-0.506929,0.68877,-0.574658,-0.472992,-0.807609,0.684413,-0.63275,-0.221441,-0.475598,-0.174008,-0.6869,-0.637449,2.338891,-0.812471,-1.11763,0.009913,0.470523,-0.527942,-0.190351,1.725392,-0.644714,1.60469,-0.320286,-1.102542,0.169108,-0.747604,-0.725218,0.197025,-0.298365,0.006437,-0.551797,1.347575,-0.493402,-0.476606,-0.291301,1.160105,-0.224416,1.537821,0.651796,0.626619,-0.074088,1.626403,-0.32445,0.345328,1.990737,-0.566535,0.3328,0.258102,1.183842,-0.736482,0.260562,-0.852303,0.111228,0.711802,1.164945,-1.138896,-1.003286,-0.496063,-0.691131,2.148176,-0.295269,0.013839,-0.482789,5.004623,0.031479,-0.538749,-0.120197,1.233725,-0.539899,0.209275,1.66882,-1.239269,-0.886811,-1.457948,-0.357147,-0.469655,-0.858764,0.782053,1.845309,0.07927,2.200049,0.380981,0.733487,-0.81912,-0.759011,0.532711,-1.319446,-1.056064,-0.047159,-0.465002,-0.853129,-0.091131,-0.03545,-0.240711,-1.034513,-0.649105,-0.516868,-0.208142,-0.634439,-0.069358,-1.548831,0.430497,-0.416566,1.009518,-0.576023,-0.64381,-0.096596,-0.4445,1.975385,-1.764003,0.322758,-0.545282,0.118002,-0.862487,-0.502357,0.874491,-0.395465,3.52883,-0.451964,2.116426,-0.425189,0.738483,-0.096235,0.577483,0.498809,-0.072718,3.943684,-0.365166,-0.884039,2.385651,-0.88546,-0.024978,0.057245,-0.854901,1.284027,-0.022734,1.386296,-0.381971,-0.706925,0.263382,0.692561,-0.494022,0.003383,-0.540617,-1.052862,-0.42368,1.951259,0.13251,0.956813,1.258745,3.986275,-0.41272,-0.478356,1.021684,0.892319,0.154552,1.134069,3.012423,-0.616036,0.336611,0.997209,0.376055,1.87135,-0.861966,-0.178739,-0.593187,-0.093229,-0.469187,-0.471165,1.74198,-1.270406,0.621466,-0.021551,3.003679,-0.469841,-0.384712,-1.024408,1.173909,-0.803604,-0.757863,1.073293,-0.109885,-0.542407,-1.400422,0.756378,-0.873576
TCGA.AA.3710.01A,-0.739917,-0.040242,2.061461,-0.011181,0.492283,0.296168,-0.393018,-0.090419,-0.432257,-0.988367,2.592403,-0.479586,-0.892011,-0.319402,-0.502353,-0.824971,1.909438,-0.414202,0.27442,1.577335,-0.854717,1.236029,0.565043,0.08777,-0.488917,-0.772207,-0.972108,0.378947,0.600569,-0.156163,-0.525356,-0.517618,-0.161369,-0.455906,-0.433226,0.339069,0.928218,-0.782155,-0.319352,0.343147,-0.308873,-0.14258,0.827196,-0.575301,-0.432575,3.584786,1.181008,-0.602323,-0.043535,1.177176,-0.579995,0.070268,0.308582,-0.503569,0.993273,-0.121829,-0.17407,-0.64591,-0.42101,-0.313808,-0.131804,-0.336053,-0.377649,0.638521,-0.613752,-0.231016,0.465389,-0.458018,-0.847378,0.910651,-0.644652,-0.787027,-1.035911,-0.74468,1.120978,-0.681565,-0.01427,-0.422399,-0.274531,0.542149,0.010578,-1.155582,-0.371756,-0.120184,-0.441788,-1.239269,-0.67141,-0.809945,0.238648,2.476803,0.518903,-0.34994,-0.667503,0.210232,-0.640146,-0.460232,-0.255688,-0.495421,2.084815,-0.119115,0.548361,0.158297,0.425253,-0.626407,-0.113298,-0.41746,-0.093397,-0.515066,-0.31792,-0.057925,-0.288169,0.244764,-0.000844,-0.319809,1.679334,-0.11384,0.851173,-0.757215,0.14398,1.751723,-0.068841,-0.427785,0.663214,0.126816,0.031159,-0.164961,-0.341708,0.405244,-0.250436,-0.723674,-0.207173,0.544604,-0.162533,0.275821,-0.325039,-0.437347,-0.369723,-0.427197,-0.453408,-0.136062,1.587596,-0.360966,-0.155317,-0.911946,1.771319,-0.333782,-0.174396,-0.088509,-0.027782,0.024364,0.960592,-0.69135,3.606676,0.733947,-0.173809,-0.088646,1.425061,-0.173532,1.382869,1.162981,-0.239592,0.864571,-0.431846,-1.105579,-0.760908,1.372164,-0.790178,-0.393704,-0.665152,-0.657647,-0.132472,-0.589969,-0.078606,-0.873346,-0.474028,-0.758159,-0.297134,-0.354098,-0.423266,-0.262823,-0.128486,-0.344707,1.667348,-0.450039,1.433275,-0.106091,-0.297785,-0.377096,0.300212,-0.711277,-0.618298,-0.103397,-0.771039,0.892671,0.358119,-0.114278,-0.93299,1.214795,0.93925,1.433206
TCGA.AA.3812.01A,-0.233839,0.153523,-0.336003,-0.341334,-0.868029,-0.00206,-0.894666,0.127883,0.1473,0.147524,-0.567695,-0.382443,-0.498862,-0.588569,-0.352073,2.168348,4.133456,0.944053,-0.751405,-0.121808,0.164067,-0.90418,-0.226467,-0.541437,1.026697,0.14499,0.567818,-1.641783,-1.441062,0.781832,0.085984,1.303976,-0.402884,-0.002764,0.151372,-0.989918,-0.912154,0.606305,-1.151417,-0.736252,-0.65732,-0.35969,0.405928,-1.353767,0.252879,-0.823782,0.257283,-0.299757,-0.3258,-1.176298,-0.238276,-0.059955,-0.245417,0.077013,-0.243203,-0.230181,-0.13663,0.650968,-0.177855,-0.716584,-1.291167,-0.429039,0.675554,-0.748835,-0.936297,1.222606,-0.922676,0.463855,0.758379,-0.914257,1.160394,0.355762,-0.80748,0.615917,-0.505005,-0.737386,-0.378754,-0.057021,-0.839085,-0.175832,-0.124639,-0.60726,-0.135006,-0.53091,-0.784851,0.477381,-0.513402,0.172341,-0.176311,0.052098,0.567165,0.194933,-0.21416,0.914387,-0.274596,0.075179,-0.865861,0.624857,4.871442,-1.326816,-0.382408,0.66123,-0.716941,-0.530446,-1.10265,0.278537,-0.317227,-0.340435,-0.015559,-0.760868,-1.024825,-0.564562,0.115646,-0.286851,-0.014703,-0.172981,-0.260066,-0.661555,-0.469715,-0.221999,0.281175,-0.37935,-0.525283,-1.087972,1.390414,-1.107381,-0.140244,-1.001128,0.205364,0.2453,-0.420529,-0.733181,-1.00795,-0.266476,-0.301908,0.822924,0.31693,-0.379045,-1.036636,-0.137531,-0.626775,-0.350091,0.666103,-0.968045,-0.602307,2.370504,0.096471,-0.950232,-0.704367,0.493878,0.7452,-0.491745,-0.764044,0.069697,-0.433821,0.432442,-0.720885,-0.784905,-0.242776,-0.555721,-0.547143,-1.016415,-0.642775,0.669922,0.560896,0.122288,0.141853,1.263625,-0.530079,-0.009543,-0.829324,-0.324699,0.561537,-0.375989,0.376635,-0.852191,-0.58944,-0.239451,-0.478993,-0.731364,-0.135505,-1.178789,-1.145046,-0.932303,-0.706121,-0.099792,-0.15653,-0.324106,-0.207162,2.198675,0.48898,-0.316782,-0.468396,0.268388,-0.859618,-0.115929,-0.215912,0.122618,-1.211962,-0.452029
TCGA.AA.3831.01A,0.225548,-0.361776,-0.512673,-0.172844,-0.971783,0.247023,-1.015466,-0.325674,0.072784,-0.320239,0.0213,0.312995,1.267739,-0.09622,-0.680425,-1.018548,-0.269394,0.750109,-1.188789,-0.728371,-0.025316,-0.524475,-0.231408,-1.153607,-0.247918,-0.527913,0.277185,-1.300001,-1.427417,0.01353,0.668308,0.987186,-0.757903,-0.533701,0.974636,-1.157563,0.703475,2.504865,0.514387,-0.535144,1.359364,-0.535489,0.409134,-0.954021,0.647497,-0.429754,-0.565275,0.628459,0.439162,-1.233213,-0.171575,0.270875,0.37313,0.157811,-0.585932,-0.100948,-0.284626,-0.504062,0.199206,-0.67484,1.462022,0.642395,1.015296,-0.794037,-1.15252,-0.482009,-0.540977,-1.159798,1.739189,-1.138896,2.332156,0.561755,0.378583,0.346654,-0.388283,-0.461056,-0.347437,-0.43441,-0.785252,-0.432151,0.741815,-0.411593,0.140727,0.519598,1.177377,-0.721662,0.00576,-0.468224,-0.275359,-0.712865,1.456924,-0.942509,0.015754,-0.20431,1.286111,0.683046,-0.049539,0.170666,0.384169,-0.849959,-0.734843,0.460982,0.59521,6.119091,0.681943,-0.032263,-0.618069,-0.44233,1.139369,-0.633017,-0.717037,0.072767,0.950762,0.188349,-0.270352,0.265513,-0.373527,0.419545,0.170367,-0.369051,0.678541,0.19856,0.631655,-0.588653,-0.131788,-0.586808,3.12487,-0.050093,1.17682,0.862787,-0.088829,-0.62144,-0.595894,0.405938,-0.565732,1.365459,-0.295001,-0.428993,1.179751,-0.132695,0.886852,-0.454566,0.448654,-0.013215,-0.056121,-0.341711,-0.483772,-0.73646,-1.221668,0.905714,0.608395,0.362889,-0.234657,0.470423,0.256675,1.127227,-0.893212,1.090967,0.235935,-0.375039,-0.134897,-0.662185,0.753534,-0.802933,0.107364,-0.483337,-0.062474,1.65901,-0.011594,-0.554264,-0.424614,1.282983,-0.322093,-0.179008,1.051447,-0.698627,-0.031625,-0.705509,-0.629466,0.068161,-0.126114,-0.426404,-0.326169,-0.491962,0.38658,-0.787136,-0.092762,-0.307466,0.950391,-0.348585,-0.058085,-0.202298,-0.753447,-0.55138,-0.196181,-0.114491,0.039976,1.298963,0.747059,-0.819889
TCGA.AA.3837.01A,-0.63906,-0.138683,-0.503893,0.033167,-0.650168,0.096327,-0.236789,-0.133532,-0.217651,-0.724623,-0.860477,0.410573,-0.690121,0.123835,-0.549901,1.301936,-0.576139,0.460559,-0.871902,-0.633618,-0.393396,-0.932586,-0.610306,-0.296224,0.393397,1.512549,0.717425,-0.699636,-0.444202,0.14722,1.359264,-0.79694,0.170169,-0.042478,-0.048753,-0.58787,-0.851532,-0.835394,-0.831245,-0.290758,-0.645331,-0.645204,-0.96412,-0.96998,-0.10185,-0.402325,-0.636835,-0.742512,-0.090012,-1.085758,-0.336578,-0.567243,0.325788,0.005207,-0.902091,-0.153897,-0.173528,1.278601,0.953145,-1.028039,-0.202443,-0.439609,0.487957,-0.745873,-0.695092,-0.628704,-0.561821,-0.524072,-1.173841,-0.325133,0.999415,-0.492547,-1.003729,1.801687,-0.540677,-0.8229,-0.156963,-0.408615,-0.734314,0.109876,0.632764,-0.659004,0.277965,0.527866,-0.960468,0.142644,-0.938726,-0.616961,-0.138786,-0.366817,-0.550237,-0.141451,0.136053,-0.110022,-0.473679,1.349823,-0.479415,-0.52582,-0.317633,-1.118654,-0.867758,1.096636,-0.668228,-0.112521,-0.194047,-0.490655,-0.210804,-0.49903,-0.470607,-1.100329,-0.751108,-0.876673,-0.732141,-0.48436,-0.721405,0.164906,-0.070268,-0.021174,-0.05514,0.562889,0.143718,-0.492042,-0.533535,-0.598672,0.793998,-0.865125,-0.219563,-0.607206,0.010427,-0.221983,-0.494798,-0.159655,-0.958346,-0.481487,-0.488757,-0.004745,-0.311089,-0.020575,-1.059274,-0.104572,-0.225513,-0.408852,-0.293522,-0.756249,-0.849071,-0.047203,-0.955215,-0.512668,0.368877,-0.143646,-0.335954,-0.40239,0.021152,-0.414518,-0.461061,-0.487569,-0.326103,-0.584471,-0.14848,-0.983014,0.325792,-0.192566,-0.161183,-0.180589,2.392245,-0.292639,-0.360053,1.62544,0.064736,-0.318563,-0.048616,-0.317847,-0.476347,-0.418194,0.572976,-0.891204,0.247622,-0.617299,-0.555218,-0.852363,-0.101283,-0.641565,-0.868936,-0.529677,-0.385652,0.812407,0.628372,0.832861,0.383335,1.382267,-0.70192,0.410349,-0.590007,-0.63737,-0.59677,-0.115665,-0.283581,-0.707527,-0.838821,-0.727791
TCGA.AA.3842.01A,3.331448,-0.318345,-0.490836,0.429128,-1.071465,0.293082,-0.555819,-0.30616,-0.000563,0.14205,2.198381,0.192994,0.457351,-1.010542,-0.141499,0.424457,1.485168,-0.374477,-0.536121,-0.026349,0.412147,-0.955652,0.87942,-1.483422,1.136481,-0.574329,0.845483,-1.335366,-1.210948,2.75163,1.788305,1.086186,-1.16147,-0.305246,0.555192,-0.390989,-0.590377,1.168017,-0.056266,-0.734086,1.137885,1.330222,-0.412179,-0.896145,0.522158,-0.416637,-0.540866,0.056579,0.008875,-1.234348,0.679358,2.471477,-0.77556,0.550271,-0.166457,0.308074,-0.092014,1.129087,1.714607,-0.476207,-1.934456,0.876574,1.74249,-0.228741,-1.049815,1.745105,-0.623616,1.259308,-0.105963,2.77187,0.39069,2.601679,-0.179364,0.127504,1.14135,-0.284776,0.631421,-0.426458,-0.398428,2.000583,-0.006836,-1.155582,0.266008,-0.46804,-0.676929,0.18384,0.596903,-0.168276,-0.207234,-0.852888,0.671386,0.185984,-0.87031,-0.018156,-0.138385,1.746678,2.211866,2.633875,1.224445,-0.820337,0.489962,-1.437028,-0.663807,-0.522489,-0.516152,0.472596,-0.02797,0.138214,0.56843,0.290213,-0.077852,-0.699251,0.769957,0.296981,0.294865,0.203929,0.659852,1.401961,-0.099249,2.069265,3.35418,3.36897,-0.201318,0.794684,-0.167621,-0.230883,0.900575,-1.01801,0.344715,-0.306554,-0.613446,-0.669295,-0.249234,-0.778776,1.152395,1.99589,0.221943,1.069669,-0.82847,-0.133334,-1.307631,-0.337224,0.269219,-0.96833,-0.085654,1.027272,-0.431559,-0.753949,-1.473347,2.443557,1.165816,-0.607557,-0.112281,0.890788,-0.543004,0.934913,0.021425,0.07673,-0.371068,0.44372,-1.067239,-0.978702,0.263751,-0.041104,0.214109,-0.426533,1.502969,1.123082,-0.431737,-0.358403,-0.749075,0.205732,1.133788,-0.563916,1.587273,-0.91367,-1.00525,0.362253,0.232456,0.988459,-0.140985,0.547945,-0.141203,-0.546952,-0.1697,-0.822434,-0.66255,-0.320695,-0.098477,1.442899,2.739403,-0.424013,0.447694,3.448272,-0.722705,-0.115446,3.079619,2.454156,-0.858264,0.013709
